City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
462,Cessnock,AU,-32.8333,151.35,75.13,49,100,9.22,overcast clouds
463,Konstantinovka,RU,49.6167,127.9833,39.15,83,20,15.82,few clouds
464,Pacific Grove,US,36.6177,-121.9166,68.23,82,100,5.99,overcast clouds
465,Wanaka,NZ,-44.7,169.15,66.11,53,18,2.28,few clouds
466,Constitucion,CL,-35.3333,-72.4167,57.56,97,100,7.81,overcast clouds
467,Todos Santos,MX,23.45,-110.2167,64.44,77,100,7.16,overcast clouds
468,Riyadh,SA,24.6877,46.7219,69.94,16,8,2.24,clear sky
469,Bulawayo,ZW,-20.15,28.5833,64.08,70,20,4.63,few clouds
470,Simao,CN,22.7886,100.9748,54.12,67,2,2.53,clear sky
471,Pangkalanbuun,ID,-2.6833,111.6167,81.86,77,100,2.66,overcast clouds
472,San Fernando,PH,15.0286,120.6898,86.77,47,86,14.7,overcast clouds
473,Sivas,TR,39.7916,37.0019,44.89,75,1,2.73,clear sky
474,Dalbandin,PK,28.8947,64.4101,67.17,14,6,5.73,clear sky
475,Ishigaki,JP,24.3448,124.1572,64.53,94,75,16.11,light intensity shower rain
476,Iquique,CL,-20.2208,-70.1431,66.83,73,0,3.47,clear sky
477,Santa Rosa,PH,14.3122,121.1114,86.09,68,9,15.03,clear sky
478,Sovetskiy,RU,61.3614,63.5842,8.98,97,100,2.84,overcast clouds
479,Bolshoye Nagatkino,RU,54.5196,47.9679,40.84,100,100,17.07,overcast clouds
480,Beloha,MG,-25.1667,45.05,70.12,60,0,3.96,clear sky
481,Cayenne,GF,4.9333,-52.3333,80.1,1,75,5.01,broken clouds
482,Jerez,GT,14.1,-89.75,75.63,74,100,6.06,overcast clouds
483,Half Moon Bay,US,37.4636,-122.4286,77.25,50,0,16.11,haze
484,Kenai,US,60.5544,-151.2583,46.02,77,87,7.74,overcast clouds
485,Jiayuguan,CN,39.8167,98.3,50.09,10,10,8.14,clear sky
486,Southbridge,US,42.0751,-72.0334,42.6,58,5,1.99,clear sky
487,Maarianhamina,AX,60.0973,19.9348,26.46,93,0,3.44,clear sky
488,Ketchikan,US,55.3422,-131.6461,38.52,97,100,25.61,moderate rain
489,Cherskiy,RU,68.75,161.3,0.61,83,92,3.53,overcast clouds
490,Port-Gentil,GA,-0.7193,8.7815,77.81,81,94,5.59,overcast clouds
491,Sao Lourenco Do Sul,BR,-31.3653,-51.9783,66.58,84,5,13.6,clear sky
492,Flinders,AU,-34.5833,150.8552,76.05,57,98,10.0,overcast clouds
493,Saldanha,ZA,-33.0117,17.9442,60.85,81,0,11.54,clear sky
494,Los Llanos De Aridane,ES,28.6585,-17.9182,58.75,82,0,7.0,clear sky
495,Ambulu,ID,-8.345,113.6058,80.8,80,3,1.63,clear sky
496,Praia,CV,14.9215,-23.5087,68.54,77,20,12.66,few clouds
497,Mulchen,CL,-37.7167,-72.2333,53.29,93,100,7.74,overcast clouds
498,Izmir,TR,38.4622,27.0923,56.71,76,0,9.22,clear sky
499,Ambunti,PG,-4.2365,142.8448,88.32,59,93,1.79,moderate rain
500,Ponta Delgada,PT,37.7333,-25.6667,57.92,88,20,6.91,few clouds
501,Manoel Urbano,BR,-8.8389,-69.2597,68.59,89,35,1.79,scattered clouds
502,Sabang,ID,5.8933,95.3214,80.13,74,100,3.33,overcast clouds
503,Nishihara,JP,26.1842,127.7558,62.26,88,75,10.36,light rain
504,Dossor,KZ,47.5272,52.9811,56.44,45,96,14.45,overcast clouds
505,Clyde River,CA,70.4692,-68.5914,10.63,92,100,6.91,heavy snow
506,Veraval,IN,20.9,70.3667,75.58,80,8,9.69,clear sky
507,Lovington,US,32.944,-103.3485,74.25,16,0,4.0,clear sky
508,Nombre De Dios,MX,23.85,-104.2333,76.59,12,92,16.93,overcast clouds
509,Limoux,FR,42.9167,2.1667,32.5,90,43,8.23,scattered clouds
510,Kawalu,ID,-7.3817,108.2082,77.74,84,71,0.45,light rain
511,Bakel,SN,14.905,-12.4568,88.25,16,0,11.54,clear sky
512,Dolgoye,RU,52.8,37.2167,31.86,97,100,13.49,light snow
513,Zwedru,LR,6.0667,-8.1281,73.0,95,100,4.99,light rain
514,Hailar,CN,49.2,119.7,36.91,46,9,12.84,clear sky
515,Eureka,US,40.8021,-124.1637,56.19,75,0,10.0,clear sky
516,Chiredzi,ZW,-21.05,31.6667,68.97,88,0,4.32,clear sky
517,Rumonge,BI,-3.9736,29.4386,70.74,81,100,4.79,overcast clouds
518,Caranavi,BO,-15.8167,-67.55,62.74,90,87,1.3,overcast clouds
519,Boa Vista,BR,2.8197,-60.6733,85.98,54,75,9.22,broken clouds
520,Merauke,ID,-8.4667,140.3333,83.14,70,81,2.13,broken clouds
521,Isiro,CD,2.7739,27.616,65.48,98,97,2.42,overcast clouds
522,Terekli-Mekteb,RU,44.1671,45.8698,55.53,56,79,8.34,broken clouds
523,Thinadhoo,MV,0.5333,72.9333,82.87,69,5,4.63,clear sky
524,Spassk,RU,52.747,87.7545,34.16,100,100,4.09,snow
525,Gimli,CA,50.6336,-96.9907,29.5,86,100,6.6,overcast clouds
526,Carauari,BR,-4.8828,-66.8958,68.2,100,100,2.37,overcast clouds
527,Ballina,AU,-28.8667,153.5667,80.78,74,87,6.06,overcast clouds
528,Pisco,PE,-13.7,-76.2167,65.01,90,92,0.98,overcast clouds
529,Olga,RU,43.7444,135.2892,49.08,38,0,6.02,clear sky
530,Ortigueira,BR,-24.2083,-50.9494,64.09,84,98,6.38,overcast clouds
531,Yeniseysk,RU,58.4497,92.1703,15.24,89,56,1.68,broken clouds
532,Charters Towers,AU,-20.1,146.2667,84.27,50,9,7.45,clear sky
533,Kisangani,CD,0.5167,25.2,69.55,100,100,1.83,light rain
534,Magadan,RU,59.5667,150.8,20.53,71,100,1.3,overcast clouds
535,Seminole,US,28.7086,-81.2081,67.01,95,100,3.0,light rain
536,Saint George,US,37.1041,-113.5841,80.64,15,53,8.01,broken clouds
537,Tarko-Sale,RU,64.9225,77.785,0.43,100,100,5.82,overcast clouds
538,Omsukchan,RU,62.5333,155.8,6.21,84,100,3.47,overcast clouds
539,Talnakh,RU,69.4865,88.3972,4.21,96,99,5.55,overcast clouds
540,Coueron,FR,47.2151,-1.7217,33.48,82,0,4.61,clear sky
541,Tabou,CI,4.423,-7.3528,78.04,89,100,7.85,overcast clouds
542,Chau Doc,VN,10.7,105.1167,74.07,83,100,13.65,overcast clouds
543,Kushima,JP,31.4583,131.2333,58.46,54,100,8.48,overcast clouds
544,Alexandria,EG,31.2156,29.9553,63.1,77,100,7.14,overcast clouds
545,Goma,CD,-1.6792,29.2228,61.11,87,72,3.06,broken clouds
546,Nizhniy Tsasuchey,RU,50.5167,115.1333,49.89,31,20,14.79,few clouds
547,High Rock,BS,26.6208,-78.2833,76.77,84,100,13.4,light rain
548,Neyshabur,IR,36.2133,58.7958,56.95,20,4,0.54,clear sky
549,Usogorsk,RU,63.4106,48.6872,8.29,97,99,4.41,overcast clouds
550,Dicabisagan,PH,17.0818,122.4157,78.44,76,91,3.04,overcast clouds
551,Rute,ES,37.3269,-4.3683,46.38,41,100,4.99,overcast clouds
552,Lakes Entrance,AU,-37.8811,147.981,61.16,95,100,15.39,light rain
553,Borosneu Mare,RO,45.8167,26.0,40.17,85,100,8.61,overcast clouds
554,Kurumkan,RU,54.3,110.3,34.16,73,64,10.25,broken clouds
555,Wilmington,US,34.2257,-77.9447,57.88,77,100,1.01,overcast clouds
556,Goure,NE,13.9835,10.2704,78.42,5,48,8.03,scattered clouds
557,Meulaboh,ID,4.1363,96.1285,77.36,87,100,1.83,light rain
558,Barranca,PE,-10.75,-77.7667,68.77,84,94,7.61,overcast clouds
559,Mikhaylovka,RU,50.06,43.2379,52.79,71,0,19.37,clear sky
560,Atikokan,CA,48.7555,-91.6216,31.5,86,99,6.69,overcast clouds
561,Parana,AR,-31.732,-60.5238,67.55,59,65,9.01,broken clouds
562,Urucara,BR,-2.5364,-57.76,74.32,99,100,2.71,light rain
563,Penzance,GB,50.1186,-5.5371,42.01,75,12,7.61,few clouds
564,Mandalgovi,MN,45.7625,106.2708,41.63,18,21,9.06,few clouds
565,Bujanovac,RS,42.4592,21.7667,39.51,81,100,3.36,overcast clouds
566,Blytheville,US,35.9273,-89.919,62.65,72,0,8.23,clear sky
567,Pavlohrad,UA,48.5167,35.8667,49.08,81,100,5.86,overcast clouds
568,Barraute,CA,48.4335,-77.6328,27.27,98,100,2.95,overcast clouds
569,Chicama,PE,-7.8447,-79.1469,71.69,77,100,7.29,overcast clouds
570,Manggar,ID,-2.8833,108.2667,83.07,68,66,2.57,broken clouds
571,Novoagansk,RU,61.9449,76.6625,-0.83,100,77,4.36,broken clouds
572,Sangmelima,CM,2.9333,11.9833,68.9,91,100,2.33,overcast clouds
573,Inuvik,CA,68.3499,-133.7218,-7.24,90,89,5.03,overcast clouds
574,Kilingi-Nomme,EE,58.1503,24.9642,26.01,75,0,3.76,clear sky
575,Katrineholm,SE,58.9959,16.2072,30.72,73,32,4.99,scattered clouds
576,Souillac,MU,-20.5167,57.5167,75.58,100,75,17.27,light intensity shower rain
577,Ciudad Bolivar,VE,8.1222,-63.5497,83.25,60,97,17.34,overcast clouds
578,Mayskiy,RU,47.6931,40.1025,49.41,75,0,15.39,clear sky
579,Rupert,US,42.6191,-113.6772,51.19,28,68,17.4,broken clouds
580,Havre-Saint-Pierre,CA,50.2334,-63.5986,35.96,87,100,17.27,overcast clouds
581,Komsomolskiy,UZ,40.4272,71.7189,56.12,62,0,4.61,clear sky
582,Bilma,NE,18.6853,12.9164,81.05,5,94,6.87,overcast clouds
583,Mentougou,CN,39.9392,116.0917,50.94,21,93,2.39,overcast clouds
584,Merke,KZ,42.8728,73.1786,50.32,52,0,6.62,clear sky
585,Port Pirie,AU,-33.1833,138.0167,70.5,37,9,3.42,clear sky
586,Berlevag,NO,70.8578,29.0864,19.2,82,100,21.45,light snow
587,Husavik,IS,66.0449,-17.3389,36.39,90,100,6.13,light rain
588,Andijon,UZ,40.7821,72.3442,56.48,48,0,4.88,clear sky
589,Mazamari,PE,-11.3258,-74.5308,70.27,92,98,1.3,overcast clouds
590,Palana,RU,59.1167,159.9667,19.31,82,100,2.28,overcast clouds
591,El Alto,PE,-4.2714,-81.2147,70.75,80,100,17.0,overcast clouds
592,Urengoy,RU,65.9667,78.3667,-2.22,100,100,4.34,overcast clouds
593,Behbahan,IR,30.5959,50.2417,70.38,22,5,2.35,clear sky
594,Xining,CN,36.6167,101.7667,41.7,33,100,2.98,overcast clouds
595,Mae Sai,TH,20.4335,99.8762,66.49,61,6,3.06,clear sky
596,Vila,PT,42.0304,-8.1588,34.68,77,5,5.53,clear sky
597,Aromashevo,RU,56.8602,68.6375,28.65,97,100,7.74,overcast clouds
598,Portland,US,45.5234,-122.6762,59.86,49,18,5.01,few clouds
599,Yokadouma,CM,3.5167,15.05,69.78,87,75,2.48,broken clouds
600,Galle,LK,6.0367,80.217,78.15,80,13,1.21,few clouds
601,Ler,SS,8.3018,30.1418,86.45,41,97,4.36,overcast clouds
602,Xiaoshi,CN,41.2971,124.1209,52.45,30,0,6.85,clear sky
603,Camana,PE,-16.6228,-72.7111,69.73,83,55,6.26,broken clouds
604,Cernesti,RO,47.5167,23.75,32.5,99,100,3.65,overcast clouds
605,Itoman,JP,26.1247,127.6694,62.98,88,75,10.36,light rain
606,Grenville,GD,12.1167,-61.6167,79.16,74,33,19.42,scattered clouds
607,Caravelas,BR,-17.7125,-39.2481,76.35,83,0,4.7,clear sky
608,Zalantun,CN,48.0,122.7167,52.11,24,0,3.91,clear sky
609,Ornskoldsvik,SE,63.2909,18.7153,25.75,74,97,6.91,overcast clouds
610,Derzhavinsk,KZ,51.1,66.3167,35.83,81,100,10.63,overcast clouds
611,Mocorito,MX,25.4833,-107.9167,70.27,56,24,7.2,few clouds
612,Artesia,US,33.8658,-118.0831,67.71,72,100,9.22,overcast clouds
613,Zemio,CF,5.0314,25.1361,74.05,77,100,3.49,overcast clouds
614,Tawang,IN,27.5833,91.8667,49.6,87,74,2.01,broken clouds
615,Pimentel,PE,-6.8367,-79.9342,70.07,81,60,15.1,broken clouds
616,Salinas,US,36.6777,-121.6555,72.21,60,0,11.5,clear sky
617,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.99,97,34,1.57,scattered clouds
618,Pontianak,ID,-0.0333,109.3333,78.78,83,20,4.61,few clouds
619,Cervo,ES,43.6702,-7.4101,44.96,75,92,6.71,overcast clouds
620,Ostersund,SE,63.1792,14.6357,27.61,86,40,6.91,scattered clouds
621,Lashio,MM,22.9333,97.75,68.9,50,18,3.06,few clouds
622,Valdobbiadene,IT,45.8993,11.9946,43.12,88,99,3.6,overcast clouds
623,Leningradskiy,RU,69.3833,178.4167,-2.87,91,100,12.77,overcast clouds
624,Rudnogorsk,RU,57.2639,103.7519,20.03,75,62,10.22,broken clouds
625,Kalmunai,LK,7.4167,81.8167,77.43,86,47,6.38,scattered clouds
626,Salisbury,GB,51.0693,-1.7957,35.46,82,0,4.52,clear sky
627,Quthing,LS,-30.4,27.7003,56.41,91,100,3.24,light rain
628,Santa Quiteria,BR,-4.3319,-40.1567,71.13,87,60,1.72,broken clouds
629,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,30.79,40,40,22.37,scattered clouds
630,Durusu,TR,41.3053,28.6767,56.84,74,97,7.0,light rain
631,Mae Ramat,TH,16.984,98.5166,72.1,80,100,4.94,overcast clouds
632,Kuala Terengganu,MY,5.3302,103.1408,78.6,83,100,2.06,light rain
633,Obo,CF,5.3998,26.4869,71.2,86,100,2.3,light rain
634,Tulun,RU,54.5611,100.5792,26.83,77,100,11.05,overcast clouds
635,Minab,IR,27.1467,57.0801,76.12,48,0,2.86,clear sky
636,High Level,CA,58.5169,-117.136,22.89,82,100,1.01,overcast clouds
637,Vidim,RU,56.4088,103.1106,20.89,77,89,9.6,overcast clouds
638,Midland,US,31.9974,-102.0779,80.69,17,0,11.5,clear sky
639,Nalut,LY,30.3333,10.85,63.79,28,100,13.56,overcast clouds
640,Imeni Poliny Osipenko,RU,52.4201,136.4853,32.32,93,98,11.16,overcast clouds
641,Port-Cartier,CA,50.0334,-66.8654,33.75,73,6,16.84,clear sky
642,Faya,SA,18.3851,42.4509,59.0,27,0,4.16,clear sky
643,Nayoro,JP,44.3506,142.4578,40.89,77,98,15.64,overcast clouds
644,San Borja,BO,-14.8167,-66.85,64.47,82,8,2.73,clear sky
645,Mogadishu,SO,2.0371,45.3438,80.44,81,33,10.56,scattered clouds
646,Syasstroy,RU,60.1367,32.5691,15.58,97,35,4.29,scattered clouds
647,Akureyri,IS,65.6835,-18.0878,38.75,97,100,4.36,moderate rain
648,Maldonado,UY,-34.6667,-54.9167,58.23,87,0,7.65,clear sky
649,Papara,BR,-3.9839,-38.7273,75.69,94,100,2.68,overcast clouds
650,Terrace,CA,54.5163,-128.6035,40.98,97,100,4.65,light rain
651,Vestmanna,FO,62.1564,-7.1664,43.72,87,75,17.27,broken clouds
652,Zhaotong,CN,27.3167,103.7167,46.9,69,6,5.5,clear sky
653,Russell,US,32.3502,-85.1999,57.11,58,0,2.98,clear sky
654,Trairi,BR,-3.2778,-39.2689,74.71,90,100,5.39,overcast clouds
655,Bataipora,BR,-22.2953,-53.2711,72.36,77,100,7.2,overcast clouds
656,Luncavita,RO,45.2833,28.2667,50.31,64,100,11.61,overcast clouds
657,Sawtell,AU,-30.3833,153.1,79.18,53,100,6.91,overcast clouds
658,Emerald,AU,-23.5333,148.1667,80.35,61,38,13.82,scattered clouds
659,Paamiut,GL,61.994,-49.6678,30.85,90,70,4.74,broken clouds
660,Tricase,IT,39.9304,18.3553,50.25,58,4,21.18,clear sky
661,Huambo,AO,-12.7761,15.7392,58.98,98,100,6.11,moderate rain
662,Antsohihy,MG,-14.8796,47.9875,72.0,95,8,2.68,clear sky
663,Ellensburg,US,46.9965,-120.5479,57.33,47,49,18.01,scattered clouds
664,Ilulissat,GL,69.2167,-51.1,24.82,80,100,4.61,overcast clouds
665,Nouadhibou,MR,20.931,-17.0347,63.36,85,0,17.49,clear sky
666,Sunrise Manor,US,36.2111,-115.0731,84.9,17,0,16.11,clear sky
667,Balkhash,KZ,46.844,74.9804,37.62,66,3,7.29,clear sky
668,Lagoa Vermelha,BR,-28.2086,-51.5258,57.85,91,44,9.98,scattered clouds
669,Isiolo,KE,0.3546,37.5822,68.68,67,83,6.15,broken clouds
670,Mancora,PE,-4.1078,-81.0475,77.04,71,94,13.27,overcast clouds
671,Gisborne,NZ,-38.6533,178.0042,68.36,74,19,8.08,few clouds
672,Luwingu,ZM,-10.2621,29.9271,61.18,94,99,3.09,light rain
673,Moa,CU,20.6569,-74.9403,77.72,83,65,10.92,broken clouds
674,Qaqortoq,GL,60.7167,-46.0333,35.2,98,100,0.4,overcast clouds
675,Kalawit,PH,8.0667,122.5167,76.59,91,100,1.72,light rain
676,Shar,KZ,49.5886,81.0453,26.15,97,60,5.57,broken clouds
677,Lufilufi,WS,-13.8745,-171.5986,83.07,72,88,13.22,overcast clouds
678,Kaitong,CN,44.8135,123.15,52.59,25,14,16.22,few clouds
679,Rio Tercero,AR,-32.173,-64.1141,56.44,50,0,7.94,clear sky
680,Bizhbulyak,RU,53.6967,54.2642,36.75,87,100,9.55,overcast clouds
681,Diego De Almagro,CL,-26.3667,-70.05,61.77,47,0,1.79,clear sky
682,Mastic Beach,US,40.7668,-72.8521,45.54,73,99,18.01,overcast clouds
683,Dahod,IN,22.8333,74.2667,75.78,45,5,5.97,clear sky
684,Lazaro Cardenas,MX,17.9583,-102.2,74.77,70,18,7.92,few clouds
685,Thohoyandou,ZA,-22.9456,30.485,66.69,70,5,1.86,clear sky
686,Lewiston,US,44.1003,-70.2148,40.39,53,6,1.01,clear sky
687,Kirillov,RU,59.863,38.3813,19.89,90,100,8.32,overcast clouds
688,Talara,PE,-4.5772,-81.2719,71.98,85,97,16.87,overcast clouds
689,Beidao,CN,34.5686,105.8933,54.82,59,96,10.87,overcast clouds
690,San Policarpo,PH,12.1791,125.5072,81.34,76,95,11.88,moderate rain
691,Poronaysk,RU,49.2167,143.1167,36.73,90,100,5.97,overcast clouds
